created_at,tweet,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
2020-08-20,I want God to wipe away Corona virus or any other disease the devil is planning to invent again. Amen,United States,god wipe corona virus disease devil planning invent amen,"['god', 'wipe', 'corona', 'virus', 'disease', 'devil', 'planning', 'invent', 'amen']","['god', 'wipe', 'corona', 'virus', 'disease', 'devil', 'planning', 'invent', 'amen']",god wipe corona virus disease devil planning invent amen,"[('god', 'n'), ('wipe', 'v'), ('corona', 'a'), ('virus', 'n'), ('disease', 'n'), ('devil', 'n'), ('planning', 'n'), ('invent', 'n'), ('amen', 'n')]",  god wipe corona virus disease devil planning invent amen,-0.125,-0.5106,0.0,0,-1,-1
2020-08-20,Yall think Corona is a bitch shiddd.... have a bitter babymom,United States,yal corona bitch shid bitter babymom,"['yal', 'corona', 'bitch', 'shid', 'bitter', 'babymom']","['yal', 'corona', 'bitch', 'shid', 'bitter', 'babymom']",yal corona bitch shid bitter babymom,"[('yal', 'n'), ('corona', 'n'), ('bitch', 'n'), ('shid', 'n'), ('bitter', 'n'), ('babymom', 'n')]",  yal corona bitch shid bitter babymom,-0.75,-0.765,-0.1,-1,-1,-1
2020-08-20,*wipes tear* finally if it wasnt for corona I'd hug you rn bro,United States,wipes tear finally wasnt corona hug bro,"['wipes', 'tear', 'finally', 'wasnt', 'corona', 'hug', 'bro']","['wipe', 'tear', 'finally', 'wasnt', 'corona', 'hug', 'bro']",wipe tear finally wasnt corona hug bro,"[('wipes', 'n'), ('tear', 'v'), ('finally', 'r'), ('wasnt', 'a'), ('corona', 'n'), ('hug', 'n'), ('bro', 'n')]",  wipe tear finally wasnt corona hug bro,0.125,-0.3724,0.0,0,1,-1
2020-08-20,Corona Covid-19 viruses has made has to totally forget about the recent Locust invasion.,United States,corona covid viruses made totally forget recent locust invasion,"['corona', 'covid', 'viruses', 'made', 'totally', 'forget', 'recent', 'locust', 'invasion']","['corona', 'covid', 'virus', 'made', 'totally', 'forget', 'recent', 'locust', 'invasion']",corona covid virus made totally forget recent locust invasion,"[('corona', 'n'), ('covid', 'n'), ('viruses', 'n'), ('made', 'v'), ('totally', 'r'), ('forget', 'v'), ('recent', 'a'), ('locust', 'n'), ('invasion', 'n')]",  corona covid virus make totally forget recent locust invasion,0.75,-0.2944,0.0,0,1,-1
2020-08-20,I really believe the govt did this corona virus shit on purpose,United States,govt corona virus shit purpose,"['govt', 'corona', 'virus', 'shit', 'purpose']","['govt', 'corona', 'virus', 'shit', 'purpose']",govt corona virus shit purpose,"[('govt', 'n'), ('corona', 'n'), ('virus', 'n'), ('shit', 'v'), ('purpose', 'a')]",  govt corona virus shit purpose,-0.25,-0.5574,-0.2,-1,-1,-1
2020-08-20,Corona making everyone horny and I'm over here stressed because Greys is shorter this season,United States,corona making horny stressed greys shorter season,"['corona', 'making', 'horny', 'stressed', 'greys', 'shorter', 'season']","['corona', 'making', 'horny', 'stressed', 'grey', 'shorter', 'season']",corona making horny stressed grey shorter season,"[('corona', 'n'), ('making', 'v'), ('horny', 'n'), ('stressed', 'v'), ('greys', 'n'), ('shorter', 'a'), ('season', 'n')]",  corona make horny stress grey short season,0.0,-0.3818,-0.025,-1,0,-1
2020-08-20,This corona shit got me feeling like im on house arrest w internet access,United States,corona shit feeling house arrest internet access,"['corona', 'shit', 'feeling', 'house', 'arrest', 'internet', 'access']","['corona', 'shit', 'feeling', 'house', 'arrest', 'internet', 'access']",corona shit feeling house arrest internet access,"[('corona', 'n'), ('shit', 'v'), ('feeling', 'a'), ('house', 'n'), ('arrest', 'n'), ('internet', 'n'), ('access', 'n')]",  corona shit feeling house arrest internet access,-0.25,-0.6705,-0.125,-1,-1,-1
2020-08-20,No one could have prepared for COVID19 Stop criticising governments. Put you energy into finding solutions.,United States,no prepared covid stop criticising governments put energy finding solutions,"['no', 'prepared', 'covid', 'stop', 'criticising', 'governments', 'put', 'energy', 'finding', 'solutions']","['no', 'prepared', 'covid', 'stop', 'criticising', 'government', 'put', 'energy', 'finding', 'solution']",no prepared covid stop criticising government put energy finding solution,"[('no', None), ('prepared', 'a'), ('covid', 'n'), ('stop', 'v'), ('criticising', 'n'), ('governments', 'n'), ('put', 'v'), ('energy', 'n'), ('finding', 'n'), ('solutions', 'n')]",  no prepared covid stop criticising government put energy finding solution,0.625,-0.2883,0.0,0,1,-1
2020-08-20,Once this whole coronavirus thing blows over Im not washing my hands for weeks. Maybe months,United States,coronavirus thing blows not washing hands weeks months,"['coronavirus', 'thing', 'blows', 'not', 'washing', 'hands', 'weeks', 'months']","['coronavirus', 'thing', 'blow', 'not', 'washing', 'hand', 'week', 'month']",coronavirus thing blow not washing hand week month,"[('coronavirus', 'a'), ('thing', 'n'), ('blows', 'v'), ('not', 'r'), ('washing', 'v'), ('hands', 'n'), ('weeks', 'n'), ('months', 'n')]",  coronavirus thing blow not wash hand week month,-0.625,-0.3875,0.0,0,-1,-1
2020-08-20,"Is saying Get ready for 200,000 dead meant to be comforting? TrumpVirus COVID19 coronavirus",United States,ready dead meant comforting trumpvirus covid coronavirus,"['ready', 'dead', 'meant', 'comforting', 'trumpvirus', 'covid', 'coronavirus']","['ready', 'dead', 'meant', 'comforting', 'trumpvirus', 'covid', 'coronavirus']",ready dead meant comforting trumpvirus covid coronavirus,"[('ready', 'a'), ('dead', 'a'), ('meant', 'n'), ('comforting', 'v'), ('trumpvirus', 'n'), ('covid', 'n'), ('coronavirus', 'n')]",  ready dead meant comfort trumpvirus covid coronavirus,-0.25,-0.0772,0.0,0,-1,-1
2020-08-20,Its April Fools Day and they still aint say this coronavirus is a joke,United States,april fools day aint coronavirus joke,"['april', 'fools', 'day', 'aint', 'coronavirus', 'joke']","['april', 'fool', 'day', 'aint', 'coronavirus', 'joke']",april fool day aint coronavirus joke,"[('april', 'a'), ('fools', 'n'), ('day', 'n'), ('aint', 'v'), ('coronavirus', 'n'), ('joke', 'n')]",  april fool day aint coronavirus joke,1.0,-0.5842,0.0,0,1,-1
2020-08-20,"coronavirus covid19 summary count Coronavirus Cases: 859,032 Deaths: 42,322 Recovered: 178,101",United States,coronavirus covid summary count coronavirus cases deaths recovered,"['coronavirus', 'covid', 'summary', 'count', 'coronavirus', 'cases', 'deaths', 'recovered']","['coronavirus', 'covid', 'summary', 'count', 'coronavirus', 'case', 'death', 'recovered']",coronavirus covid summary count coronavirus case death recovered,"[('coronavirus', 'n'), ('covid', 'n'), ('summary', 'a'), ('count', 'n'), ('coronavirus', 'n'), ('cases', 'n'), ('deaths', 'n'), ('recovered', 'v')]",  coronavirus covid summary count coronavirus case death recover,-0.125,-0.5994,0.0,0,-1,-1
2020-08-20,"It looks like the Coronavirus will be roughly 10 times more fatal than the flu with a minimum of 100 000 deaths. So like, not 15 people.",United States,coronavirus roughly times fatal flu minimum deaths not people,"['coronavirus', 'roughly', 'times', 'fatal', 'flu', 'minimum', 'deaths', 'not', 'people']","['coronavirus', 'roughly', 'time', 'fatal', 'flu', 'minimum', 'death', 'not', 'people']",coronavirus roughly time fatal flu minimum death not people,"[('coronavirus', 'n'), ('roughly', 'r'), ('times', 'n'), ('fatal', 'a'), ('flu', 'a'), ('minimum', 'a'), ('deaths', 'n'), ('not', 'r'), ('people', 'n')]",  coronavirus roughly time fatal flu minimum death not people,-0.75,-0.875,-0.1,-1,-1,-1
2020-08-20,If this doesnt end before summer ima have to handle this shit myself! LeoSeasonIsComing COVID19 Summer2020,United States,doesnt end summer ima handle shit leoseasoniscoming covid sumer,"['doesnt', 'end', 'summer', 'ima', 'handle', 'shit', 'leoseasoniscoming', 'covid', 'sumer']","['doesnt', 'end', 'summer', 'ima', 'handle', 'shit', 'leoseasoniscoming', 'covid', 'sumer']",doesnt end summer ima handle shit leoseasoniscoming covid sumer,"[('doesnt', 'a'), ('end', 'n'), ('summer', 'n'), ('ima', 'n'), ('handle', 'n'), ('shit', 'v'), ('leoseasoniscoming', 'v'), ('covid', 'n'), ('sumer', 'n')]",  doesnt end summer ima handle shit leoseasoniscoming covid sumer,-0.25,-0.5574,-0.2,-1,-1,-1
2020-08-20,"Fajr time people, don't forget! In your duas, remember those unfortunate lives lost due to this horrible wave of COVID19.",United States,fajr time people not forget duas remember unfortunate lives lost due horrible wave covid,"['fajr', 'time', 'people', 'not', 'forget', 'duas', 'remember', 'unfortunate', 'lives', 'lost', 'due', 'horrible', 'wave', 'covid']","['fajr', 'time', 'people', 'not', 'forget', 'duas', 'remember', 'unfortunate', 'life', 'lost', 'due', 'horrible', 'wave', 'covid']",fajr time people not forget duas remember unfortunate life lost due horrible wave covid,"[('fajr', 'a'), ('time', 'n'), ('people', 'n'), ('not', 'r'), ('forget', 'v'), ('duas', 'a'), ('remember', 'v'), ('unfortunate', 'a'), ('lives', 'n'), ('lost', 'v'), ('due', 'a'), ('horrible', 'a'), ('wave', 'n'), ('covid', 'n')]",  fajr time people not forget duas remember unfortunate life lose due horrible wave covid,-2.375,-0.8193,-0.5416666666666666,-1,-1,-1
2020-08-20,COVID19- JUST ANOTHER MSM - ENEMY OF THE PEOPLE SCAM!!! WWG1WGA FilmYourHospital,United States,covid msm enemy people scam wga filmyourhospital,"['covid', 'msm', 'enemy', 'people', 'scam', 'wga', 'filmyourhospital']","['covid', 'msm', 'enemy', 'people', 'scam', 'wga', 'filmyourhospital']",covid msm enemy people scam wga filmyourhospital,"[('covid', 'n'), ('msm', 'n'), ('enemy', 'n'), ('people', 'n'), ('scam', 'v'), ('wga', 'a'), ('filmyourhospital', 'n')]",  covid msm enemy people scam wga filmyourhospital,-0.125,-0.802,0.0,0,-1,-1
2020-08-20,Man today is the first day of April and I wish this coronavirus was all just a big April Fool's joke,United States,man today day april coronavirus big april fool joke,"['man', 'today', 'day', 'april', 'coronavirus', 'big', 'april', 'fool', 'joke']","['man', 'today', 'day', 'april', 'coronavirus', 'big', 'april', 'fool', 'joke']",man today day april coronavirus big april fool joke,"[('man', 'n'), ('today', 'n'), ('day', 'n'), ('april', 'v'), ('coronavirus', 'n'), ('big', 'a'), ('april', 'n'), ('fool', 'n'), ('joke', 'n')]",  man today day april coronavirus big april fool joke,1.25,-0.1779,0.0,0,1,-1
2020-08-20,it might be better to die of corona than be on slack all day for the next 6 months,United States,die corona slack day months,"['die', 'corona', 'slack', 'day', 'months']","['die', 'corona', 'slack', 'day', 'month']",die corona slack day month,"[('die', 'n'), ('corona', 'a'), ('slack', 'a'), ('day', 'n'), ('months', 'n')]",  die corona slack day month,-0.625,-0.5994,0.0,0,-1,-1
2020-08-20,that jaejoong boy dumb as fuck .. joking about corona virus like tasteless joke you have mister,United States,jaejong boy dumb fuck joking corona virus tasteless joke mister,"['jaejong', 'boy', 'dumb', 'fuck', 'joking', 'corona', 'virus', 'tasteless', 'joke', 'mister']","['jaejong', 'boy', 'dumb', 'fuck', 'joking', 'corona', 'virus', 'tasteless', 'joke', 'mister']",jaejong boy dumb fuck joking corona virus tasteless joke mister,"[('jaejong', 'a'), ('boy', 'n'), ('dumb', 'a'), ('fuck', 'n'), ('joking', 'v'), ('corona', 'a'), ('virus', 'n'), ('tasteless', 'n'), ('joke', 'n'), ('mister', 'n')]",  jaejong boy dumb fuck joke corona virus tasteless joke mister,0.75,-0.5267,-0.4583333333333333,-1,1,-1
2020-08-20,can we expect food shortages because of the coronavirus store sell worker fear,United States,expect food shortages coronavirus store sell worker fear,"['expect', 'food', 'shortages', 'coronavirus', 'store', 'sell', 'worker', 'fear']","['expect', 'food', 'shortage', 'coronavirus', 'store', 'sell', 'worker', 'fear']",expect food shortage coronavirus store sell worker fear,"[('expect', 'v'), ('food', 'n'), ('shortages', 'n'), ('coronavirus', 'v'), ('store', 'n'), ('sell', 'n'), ('worker', 'n'), ('fear', 'n')]",  expect food shortage coronavirus store sell worker fear,-0.875,-0.6369,0.0,0,-1,-1
2020-08-20,due to covid19 situation I have to move my loan EMI for next three month's...!! Loan no. 27438151 Please give me reply!!,United States,due covid situation move loan emi month loan no give reply,"['due', 'covid', 'situation', 'move', 'loan', 'emi', 'month', 'loan', 'no', 'give', 'reply']","['due', 'covid', 'situation', 'move', 'loan', 'emi', 'month', 'loan', 'no', 'give', 'reply']",due covid situation move loan emi month loan no give reply,"[('due', 'a'), ('covid', 'n'), ('situation', 'n'), ('move', 'n'), ('loan', 'n'), ('emi', None), ('month', 'n'), ('loan', 'n'), ('no', None), ('give', 'a'), ('reply', 'n')]",  due covid situation move loan emi month loan no give reply,0.0,-0.296,-0.125,-1,0,-1
2020-08-20,i miss tyler i want to look at puppies with tyler this is bullshit fuck,United States,miss tyler puppies tyler bullshit fuck,"['miss', 'tyler', 'puppies', 'tyler', 'bullshit', 'fuck']","['miss', 'tyler', 'puppy', 'tyler', 'bullshit', 'fuck']",miss tyler puppy tyler bullshit fuck,"[('miss', 'a'), ('tyler', 'n'), ('puppies', 'n'), ('tyler', 'v'), ('bullshit', 'a'), ('fuck', 'n')]",  miss tyler puppy tyler bullshit fuck,0.0,-0.836,-0.4,-1,0,-1
2020-08-20,"my child can be gay, but if they become a coronavirus denier they're going to a foster home",United States,child gay coronavirus denier foster home,"['child', 'gay', 'coronavirus', 'denier', 'foster', 'home']","['child', 'gay', 'coronavirus', 'denier', 'foster', 'home']",child gay coronavirus denier foster home,"[('child', 'n'), ('gay', 'n'), ('coronavirus', 'n'), ('denier', 'n'), ('foster', 'n'), ('home', 'n')]",  child gay coronavirus denier foster home,0.125,-0.3612,0.4166666666666667,1,1,-1
2020-08-20,took my brother with me to walmart hes gonna say ur gonna kill me before the corona virus does. smh what a hater,United States,brother walmart hes gona gona kill corona virus smh hater,"['brother', 'walmart', 'hes', 'gona', 'gona', 'kill', 'corona', 'virus', 'smh', 'hater']","['brother', 'walmart', 'he', 'gona', 'gona', 'kill', 'corona', 'virus', 'smh', 'hater']",brother walmart he gona gona kill corona virus smh hater,"[('brother', 'n'), ('walmart', 'n'), ('hes', 'v'), ('gona', 'a'), ('gona', 'n'), ('kill', 'n'), ('corona', 'v'), ('virus', 'a'), ('smh', 'n'), ('hater', 'n')]",  brother walmart hes gona gona kill corona virus smh hater,-0.25,-0.8689,0.0,0,-1,-1
2020-08-20,"THE CORONAVIRUS OUTBREAK World Confirmed -1,426,096 Deaths- 81,865 Recovered - 300,054 Active - 1,044,177",United States,coronavirus outbreak world confirmed deaths recovered active,"['coronavirus', 'outbreak', 'world', 'confirmed', 'deaths', 'recovered', 'active']","['coronavirus', 'outbreak', 'world', 'confirmed', 'death', 'recovered', 'active']",coronavirus outbreak world confirmed death recovered active,"[('coronavirus', 'n'), ('outbreak', 'a'), ('world', 'n'), ('confirmed', 'v'), ('deaths', 'n'), ('recovered', 'v'), ('active', 'a')]",  coronavirus outbreak world confirm death recover active,-0.125,-0.296,-0.13333333333333333,-1,-1,-1
2020-08-20,"What will you do if your bank deduct 5k from your account and say it is your donation to fight corona virus in Nigeria, what will you do.",United States,bank deduct account donation fight corona virus nigeria,"['bank', 'deduct', 'account', 'donation', 'fight', 'corona', 'virus', 'nigeria']","['bank', 'deduct', 'account', 'donation', 'fight', 'corona', 'virus', 'nigeria']",bank deduct account donation fight corona virus nigeria,"[('bank', 'n'), ('deduct', 'n'), ('account', 'n'), ('donation', 'n'), ('fight', 'n'), ('corona', 'n'), ('virus', 'n'), ('nigeria', 'n')]",  bank deduct account donation fight corona virus nigeria,0.0,-0.3818,0.0,0,0,-1
2020-08-20,I wish this was all one big April fools joke COVID19,United States,big april fools joke covid,"['big', 'april', 'fools', 'joke', 'covid']","['big', 'april', 'fool', 'joke', 'covid']",big april fool joke covid,"[('big', 'a'), ('april', 'n'), ('fools', 'n'), ('joke', 'v'), ('covid', 'n')]",  big april fool joke covid,1.125,-0.1779,0.0,0,1,-1
2020-08-20,"2,361 people were holed up in the Nizamuddin Markaz, each and every one of them is a Coronavirus suspect.",United States,people holed nizamudin markaz coronavirus suspect,"['people', 'holed', 'nizamudin', 'markaz', 'coronavirus', 'suspect']","['people', 'holed', 'nizamudin', 'markaz', 'coronavirus', 'suspect']",people holed nizamudin markaz coronavirus suspect,"[('people', 'n'), ('holed', 'v'), ('nizamudin', 'a'), ('markaz', 'n'), ('coronavirus', 'n'), ('suspect', 'n')]",  people hole nizamudin markaz coronavirus suspect,0.25,-0.296,0.0,0,1,-1
